instance,worse,median,best,seed1,fitness1,time1,seed2,fitness2,time2,seed3,fitness3,time3,seed4,fitness4,time4,seed5,fitness5,time5
pr107_n106_uncorr_09,12229.4769661473,12229.4769661473,12229.4769661473,29,12229.4769661473,0.3222531,149,12229.4769661473,0.342003365,269,12229.4769661473,0.386804469,389,12229.4769661473,0.364383815,509,12229.4769661473,0.340107653
pr107_n106_uncorr_10,12652.1767403901,12652.1767403901,12652.1767403901,30,12652.1767403901,0.259124382,150,12652.1767403901,0.326966393,270,12652.1767403901,0.345037409,390,12652.1767403901,0.348776665,510,12652.1767403901,0.360712945
pr107_n318_bounded-strongly-corr_01,19822.8688143652,19822.8688143652,19822.8688143652,31,19822.8688143652,112.07739329,151,19822.8688143652,66.644046631,271,19822.8688143652,172.703940403,391,19822.8688143652,222.925975681,511,19822.8688143652,133.148501094
pr107_n318_bounded-strongly-corr_02,26662.708504401,26662.708504401,26663.1026520964,32,26662.708504401,4.78738387,152,26662.708504401,11.955625519,272,26663.1026520964,103.333889646,392,26662.708504401,12.945475579,512,26662.708504401,59.374691052
pr107_n318_bounded-strongly-corr_03,41697.2734519031,41697.2734519031,41697.2734519031,33,41697.2734519031,0.536549895,153,41697.2734519031,0.501616147,273,41697.2734519031,0.448175315,393,41697.2734519031,0.724507211,513,41697.2734519031,0.772605431
pr107_n318_bounded-strongly-corr_04,36470.6869572369,36470.6869572369,36470.6869572369,34,36470.6869572369,0.486729483,154,36470.6869572369,4.323753108,274,36470.6869572369,4.881132169,394,36470.6869572369,14.710747987,514,36470.6869572369,9.024193494
pr107_n318_bounded-strongly-corr_05,47504.9864129274,47504.9864129274,47504.9864129274,35,47504.9864129274,0.925241394,155,47504.9864129274,448.963260847,275,47504.9864129274,595.909999691,395,47504.9864129274,47.469463826,515,47504.9864129274,78.521790884
pr107_n318_bounded-strongly-corr_06,46227.4673254299,46227.4673254299,46228.0980335567,36,46228.0980335567,204.918450307,156,46227.4673254299,10.987384692,276,46227.4673254299,31.745556883,396,46227.4673254299,34.138617787,516,46227.4673254299,69.085146563
pr107_n318_bounded-strongly-corr_07,52840.3448096723,52840.3448096723,52840.3448096723,37,52840.3448096723,1.482240007,157,52840.3448096723,2.717852511,277,52840.3448096723,0.608259943,397,52840.3448096723,0.654842019,517,52840.3448096723,0.819618096
pr107_n318_bounded-strongly-corr_08,58471.4310942207,58471.4310942207,58471.4310942207,38,58471.4310942207,0.850138694,158,58471.4310942207,0.402746546,278,58471.4310942207,6.79005715,398,58471.4310942207,0.551469422,518,58471.4310942207,17.096907042
pr107_n318_bounded-strongly-corr_09,48037.887858316,48037.887858316,48037.887858316,39,48037.887858316,0.392615383,159,48037.887858316,0.767443597,279,48037.887858316,1.260048005,399,48037.887858316,1.118729534,519,48037.887858316,0.490890571
pr107_n318_bounded-strongly-corr_10,56277.8065875918,56277.8065875918,56277.8065875918,40,56277.8065875918,0.069503905,160,56277.8065875918,0.061511604,280,56277.8065875918,0.044469369,400,56277.8065875918,0.06405094,520,56277.8065875918,0.062167775
pr107_n318_uncorr-similar-weights_01,10859.2608146334,10859.2608146334,10859.2608146334,41,10859.2608146334,0.471122075,161,10859.2608146334,0.851422323,281,10859.2608146334,1.343615762,401,10859.2608146334,0.802189577,521,10859.2608146334,0.68914331
pr107_n318_uncorr-similar-weights_02,15919.4521170042,15919.4521170042,15919.4521170042,42,15919.4521170042,1.376904178,162,15919.4521170042,1.958092471,282,15919.4521170042,2.020263457,402,15919.4521170042,1.220999002,522,15919.4521170042,2.345287694
pr107_n318_uncorr-similar-weights_03,16504.4172475932,16504.4172475932,16504.4172475932,43,16504.4172475932,125.465873223,163,16504.4172475932,10.473209884,283,16504.4172475932,43.440690542,403,16504.4172475932,186.954677566,523,16504.4172475932,48.782876527
pr107_n318_uncorr-similar-weights_04,21056.8637701565,21056.8637701565,21056.8637701565,44,21056.8637701565,9.13178595,164,21056.8637701565,38.6596801,284,21056.8637701565,12.561923408,404,21056.8637701565,16.298722685,524,21056.8637701565,16.172550933
pr107_n318_uncorr-similar-weights_05,23602.3219025213,23602.3219025213,23602.3219025213,45,23602.3219025213,3.214358735,165,23602.3219025213,11.359435439,285,23602.3219025213,12.8226181,405,23602.3219025213,6.588782337,525,23602.3219025213,4.637465096
pr107_n318_uncorr-similar-weights_06,25398.5059678027,25398.5059678027,25398.5059678027,46,25398.5059678027,25.828997051,166,25398.5059678027,13.197665919,286,25398.5059678027,8.822087878,406,25398.5059678027,37.569874263,526,25398.5059678027,23.474791986
pr107_n318_uncorr-similar-weights_07,23872.6462822204,23872.6462822204,23872.6462822204,47,23872.6462822204,0.244148198,167,23872.6462822204,0.147416078,287,23872.6462822204,0.113168256,407,23872.6462822204,0.10917026,527,23872.6462822204,0.288448735
pr107_n318_uncorr-similar-weights_08,26629.2034403802,26629.2034403802,26629.2034403802,48,26629.2034403802,0.450007186,168,26629.2034403802,0.571319072,288,26629.2034403802,0.333881656,408,26629.2034403802,0.607499314,528,26629.2034403802,0.543301048
pr107_n318_uncorr-similar-weights_09,30368.3625867968,30368.3625867968,30368.3625867968,49,30368.3625867968,0.708427147,169,30368.3625867968,0.477475806,289,30368.3625867968,0.451005552,409,30368.3625867968,0.359798285,529,30368.3625867968,0.482416453
pr107_n318_uncorr-similar-weights_10,33727.7018030041,33727.7018030041,33727.7018030041,50,33727.7018030041,0.248071624,170,33727.7018030041,0.379185029,290,33727.7018030041,0.398395374,410,33727.7018030041,0.466689007,530,33727.7018030041,0.490903172
pr107_n318_uncorr_01,13777.9959993979,13777.9959993979,13777.9959993979,51,13777.9959993979,2.109750692,171,13777.9959993979,3.730855749,291,13777.9959993979,23.961773986,411,13777.9959993979,11.890869119,531,13777.9959993979,8.166072798
pr107_n318_uncorr_02,19432.1033699719,19434.3875851216,19434.9714469763,52,19434.3875851216,460.907060837,172,19434.3875851216,294.946634527,292,19434.9714469763,388.916164451,412,19432.1033699719,377.779436154,532,19434.3875851216,552.969093473
pr107_n318_uncorr_03,24885.0951197189,24885.0951197189,24885.0951197189,53,24885.0951197189,8.510979688,173,24885.0951197189,121.142326445,293,24885.0951197189,44.010324708,413,24885.0951197189,12.127581176,533,24885.0951197189,136.548009705
pr107_n318_uncorr_04,29491.4823124074,29491.4823124074,29491.4823124074,54,29491.4823124074,0.060284666,174,29491.4823124074,0.306223868,294,29491.4823124074,0.069031359,414,29491.4823124074,0.139187931,534,29491.4823124074,0.374334906
pr107_n318_uncorr_05,29031.1700468778,29031.1700468778,29031.1700468778,55,29031.1700468778,0.336889711,175,29031.1700468778,0.388333809,295,29031.1700468778,0.420102335,415,29031.1700468778,0.432731893,535,29031.1700468778,0.424201382
pr107_n318_uncorr_06,33448.0241706669,33448.0241706669,33448.0241706669,56,33448.0241706669,0.349813735,176,33448.0241706669,0.408442616,296,33448.0241706669,0.397354345,416,33448.0241706669,0.4049795,536,33448.0241706669,0.406942
pr107_n318_uncorr_07,31627.5746841173,31627.5746841173,31627.5746841173,57,31627.5746841173,0.064034297,177,31627.5746841173,0.061338817,297,31627.5746841173,0.053028719,417,31627.5746841173,0.058601464,537,31627.5746841173,0.060515201
pr107_n318_uncorr_08,32714.7498868048,32714.7498868048,32714.7498868048,58,32714.7498868048,0.325856096,178,32714.7498868048,0.456988318,298,32714.7498868048,0.7564051,418,32714.7498868048,0.518151529,538,32714.7498868048,0.663273459
pr107_n318_uncorr_09,35500.3860360602,35500.3860360602,35500.3860360602,59,35500.3860360602,0.403538916,179,35500.3860360602,0.750112909,299,35500.3860360602,0.548845819,419,35500.3860360602,1.270067219,539,35500.3860360602,0.617301569
pr107_n318_uncorr_10,39307.1342753355,39307.1342753355,39307.1342753355,60,39307.1342753355,0.35348914,180,39307.1342753355,0.434540661,300,39307.1342753355,0.408159268,420,39307.1342753355,0.500016375,540,39307.1342753355,0.419545298
pr107_n530_bounded-strongly-corr_01,29708.3062536023,29720.6448458624,29759.2234636528,61,29751.0349948612,309.298663421,181,29720.6448458624,152.352684969,301,29759.2234636528,520.557869781,421,29708.3062536023,75.555824902,541,29708.3062536023,124.143561338
pr107_n530_bounded-strongly-corr_02,44264.5664477433,44264.5664477433,44272.3230990147,62,44264.5664477433,47.847995754,182,44265.6312324714,172.855501155,302,44272.3230990147,311.207162367,422,44264.5664477433,77.44600299,542,44264.5664477433,53.344946423
pr107_n530_bounded-strongly-corr_03,52343.5663869825,52343.5663869825,52343.5663869825,63,52343.5663869825,0.639850589,183,52343.5663869825,0.554398454,303,52343.5663869825,0.62600496,423,52343.5663869825,0.528931642,543,52343.5663869825,2.869080498
pr107_n530_bounded-strongly-corr_04,60320.7305810375,60320.7305810375,60320.7305810375,64,60320.7305810375,57.568125756,184,60320.7305810375,175.483229628,304,60320.7305810375,66.216047327,424,60320.7305810375,92.864511424,544,60320.7305810375,7.221168077
pr107_n530_bounded-strongly-corr_05,76428.9506254856,76428.9506254856,76437.9513632797,65,76428.9506254856,551.507001461,185,76428.9506254856,175.371313798,305,76437.9513632797,90.964662708,425,76435.5639740239,503.229457381,545,76428.9506254856,357.185187632
pr107_n530_bounded-strongly-corr_06,85948.5186296761,85948.5186296761,85948.5186296761,66,85948.5186296761,0.938190308,186,85948.5186296761,0.499566492,306,85948.5186296761,0.571594393,426,85948.5186296761,0.660674314,546,85948.5186296761,0.865849857
pr107_n530_bounded-strongly-corr_07,92034.8852883552,92034.8852883552,92034.8852883552,67,92034.8852883552,0.266568404,187,92034.8852883552,0.461478054,307,92034.8852883552,0.518263291,427,92034.8852883552,0.486091328,547,92034.8852883552,0.566439031
pr107_n530_bounded-strongly-corr_08,94029.3041830508,94029.3041830508,94029.3041830508,68,94029.3041830508,0.463755489,188,94029.3041830508,0.382785198,308,94029.3041830508,0.475588138,428,94029.3041830508,0.450483011,548,94029.3041830508,0.542608488
pr107_n530_bounded-strongly-corr_09,100691.658478668,100691.658478668,100691.658478668,69,100691.658478668,1.127465318,189,100691.658478668,1.547298599,309,100691.658478668,0.71547135,429,100691.658478668,0.853853726,549,100691.658478668,1.043266338
pr107_n530_bounded-strongly-corr_10,97556.5922322382,97556.5922322382,97556.5922322382,70,97556.5922322382,1.51205737,190,97556.5922322382,0.588390218,310,97556.5922322382,21.296439085,430,97556.5922322382,11.471159283,550,97556.5922322382,8.945327294
pr107_n530_uncorr-similar-weights_01,20564.8283433075,20564.8283433075,20564.8283433075,71,20564.8283433075,0.760801593,191,20564.8283433075,2.586301465,311,20564.8283433075,0.81070614,431,20564.8283433075,0.665951796,551,20564.8283433075,1.045061382
pr107_n530_uncorr-similar-weights_02,24183.8613188679,24183.8613188679,24183.8613188679,72,24183.8613188679,37.801478641,192,24183.8613188679,71.845098557,312,24183.8613188679,80.475769445,432,24183.8613188679,124.702356036,552,24183.8613188679,9.946024584
pr107_n530_uncorr-similar-weights_03,28001.1578704448,28001.1578704448,28001.1578704448,73,28001.1578704448,206.311897722,193,28001.1578704448,187.271889771,313,28001.1578704448,193.027055669,433,28001.1578704448,38.117985435,553,28001.1578704448,131.693168976
pr107_n530_uncorr-similar-weights_04,34378.9255862477,34378.9255862477,34378.9255862477,74,34378.9255862477,7.593674663,194,34378.9255862477,10.82895377,314,34378.9255862477,13.884073567,434,34378.9255862477,14.501881472,554,34378.9255862477,13.014793419
pr107_n530_uncorr-similar-weights_05,36437.1784027159,36437.1784027159,36437.1784027159,75,36437.1784027159,2.849597371,195,36437.1784027159,6.411768025,315,36437.1784027159,4.086415402,435,36437.1784027159,3.235854329,555,36437.1784027159,5.612425145
pr107_n530_uncorr-similar-weights_06,37905.5532676269,37905.5532676269,37905.5532676269,76,37905.5532676269,0.372521764,196,37905.5532676269,1.292761232,316,37905.5532676269,1.652902919,436,37905.5532676269,0.777966861,556,37905.5532676269,1.272725889
pr107_n530_uncorr-similar-weights_07,38472.1888312847,38472.1888312847,38472.1888312847,77,38472.1888312847,0.111710298,197,38472.1888312847,0.142057139,317,38472.1888312847,0.149243586,437,38472.1888312847,0.089310926,557,38472.1888312847,0.092283559
pr107_n530_uncorr-similar-weights_08,44375.8155898194,44375.8155898194,44375.8155898194,78,44375.8155898194,0.123708862,198,44375.8155898194,0.111954124,318,44375.8155898194,0.220719741,438,44375.8155898194,0.113678258,558,44375.8155898194,0.112058501
pr107_n530_uncorr-similar-weights_09,50963.1157242588,50963.1157242588,50963.1157242588,79,50963.1157242588,0.360764308,199,50963.1157242588,0.43838918,319,50963.1157242588,0.706744899,439,50963.1157242588,0.833113262,559,50963.1157242588,0.523231309
pr107_n530_uncorr-similar-weights_10,57745.9932493037,57745.9932493037,57745.9932493037,80,57745.9932493037,0.450674433,200,57745.9932493037,0.685662287,320,57745.9932493037,0.559980232,440,57745.9932493037,0.488180849,560,57745.9932493037,0.461692956
pr107_n530_uncorr_01,21862.5254479919,21862.5254479919,21862.5254479919,81,21862.5254479919,0.393204423,201,21862.5254479919,0.680270616,321,21862.5254479919,3.477522102,441,21862.5254479919,2.46973439,561,21862.5254479919,0.86069598
pr107_n530_uncorr_02,35074.3218868286,35084.0200921001,35087.2602652471,82,35083.1459896688,94.922307306,202,35087.2602652471,126.192391828,322,35074.3218868286,0.466622768,442,35084.0200921001,396.283959102,562,35087.2602652471,195.030309716
pr107_n530_uncorr_03,42314.6396682346,42314.6396682346,42314.6396682346,83,42314.6396682346,2.881140113,203,42314.6396682346,5.457284643,323,42314.6396682346,12.808291841,443,42314.6396682346,10.635002093,563,42314.6396682346,45.741087542
pr107_n530_uncorr_04,45019.9143737495,45019.9143737495,45019.9143737495,84,45019.9143737495,4.50384532,204,45019.9143737495,60.019441427,324,45019.9143737495,5.005559533,444,45019.9143737495,44.617633238,564,45019.9143737495,101.100821183
pr107_n530_uncorr_05,50037.1659104913,50037.1659104913,50037.1659104913,85,50037.1659104913,5.89054756,205,50037.1659104913,85.244667749,325,50037.1659104913,29.292536742,445,50037.1659104913,52.692507054,565,50037.1659104913,44.349399695
pr107_n530_uncorr_06,53134.05977652,53134.05977652,53134.05977652,86,53134.05977652,35.679523817,206,53134.05977652,95.281436901,326,53134.05977652,12.476287105,446,53134.05977652,26.216355393,566,53134.05977652,70.386168161
pr107_n530_uncorr_07,54671.6089727227,54671.6089727227,54671.6089727227,87,54671.6089727227,0.336190175,207,54671.6089727227,0.331872553,327,54671.6089727227,0.428991107,447,54671.6089727227,0.431500874,567,54671.6089727227,0.465799327
pr107_n530_uncorr_08,55590.2176961464,55590.2176961464,55590.2176961464,88,55590.2176961464,0.321163817,208,55590.2176961464,0.350796461,328,55590.2176961464,0.598705468,448,55590.2176961464,0.321232344,568,55590.2176961464,0.382782579
pr107_n530_uncorr_09,59604.6362650049,59604.6362650049,59604.6362650049,89,59604.6362650049,0.064743542,209,59604.6362650049,0.057622493,329,59604.6362650049,0.063739081,449,59604.6362650049,0.075466164,569,59604.6362650049,0.081385294
pr107_n530_uncorr_10,64840.1111836194,64840.1111836194,64840.1111836194,90,64840.1111836194,0.284037085,210,64840.1111836194,0.371088613,330,64840.1111836194,0.433772607,450,64840.1111836194,0.335694966,570,64840.1111836194,0.395622251
pr107_n1060_bounded-strongly-corr_01,65135.0455758425,65135.0455758425,65135.0455758425,91,65135.0455758425,48.032024645,211,65135.0455758425,559.046813683,331,65135.0455758425,57.138493664,451,65135.0455758425,200.601443321,571,65135.0455758425,400.947726209
pr107_n1060_bounded-strongly-corr_02,79516.152269939,79520.9057367482,79529.691858883,92,79520.9057367482,525.461788588,212,79529.691858883,153.355073744,332,79522.1620349361,115.282599666,452,79516.152269939,203.628290731,572,79519.8755081747,67.570190965
pr107_n1060_bounded-strongly-corr_03,116109.800902295,116109.800902295,116109.800902295,93,116109.800902295,2.254936476,213,116109.800902295,0.581406077,333,116109.800902295,44.272788409,453,116109.800902295,0.866938837,573,116109.800902295,4.434407632
pr107_n1060_bounded-strongly-corr_04,147992.937334259,147996.154086868,147996.154086868,94,147996.154086868,149.267688648,214,147996.154086868,560.09192162,334,147992.937334259,58.87840211,454,147992.937334259,424.057268114,574,147996.154086868,244.081784971
pr107_n1060_bounded-strongly-corr_05,150365.202384262,150365.202384262,150365.202384262,95,150365.202384262,3.114762005,215,150365.202384262,2.317286544,335,150365.202384262,2.585733474,455,150365.202384262,1.268826744,575,150365.202384262,0.868489895
pr107_n1060_bounded-strongly-corr_06,172884.47452314,172884.47452314,172884.47452314,96,172884.47452314,40.252648906,216,172884.47452314,35.05302087,336,172884.47452314,3.534322901,456,172884.47452314,20.316538483,576,172884.47452314,21.734366914
pr107_n1060_bounded-strongly-corr_07,186286.368424894,186286.368424894,186286.368424894,97,186286.368424894,0.069305421,217,186286.368424894,0.065027495,337,186286.368424894,0.056788093,457,186286.368424894,0.06371046,577,186286.368424894,0.063538481
pr107_n1060_bounded-strongly-corr_08,189739.188650496,189739.188650496,189739.188650496,98,189739.188650496,0.265905,218,189739.188650496,0.585691999,338,189739.188650496,0.413694039,458,189739.188650496,0.425612574,578,189739.188650496,0.723730858
pr107_n1060_bounded-strongly-corr_09,184051.350142187,184051.350142187,184051.350142187,99,184051.350142187,149.814858316,219,184051.350142187,96.134507873,339,184051.350142187,264.820502595,459,184051.350142187,156.456523424,579,184051.350142187,49.963383055
pr107_n1060_bounded-strongly-corr_10,184669.57872787,184669.57872787,184670.580121241,100,184670.580121241,155.401194725,220,184669.57872787,0.59964606,340,184669.57872787,0.583397219,460,184669.57872787,0.460785618,580,184669.57872787,0.441085507
pr107_n1060_uncorr-similar-weights_01,35817.0796403857,35817.0796403857,35925.5203177475,101,35817.0796403857,6.123567297,221,35925.5203177475,475.386480086,341,35817.0796403857,10.807354777,461,35925.5203177475,497.971006931,581,35817.0796403857,66.869215286
pr107_n1060_uncorr-similar-weights_02,49405.6175019796,49407.9243792433,49412.611867754,102,49412.611867754,579.461700714,222,49408.0841683876,426.564783022,342,49405.6175019796,267.331265906,462,49405.7789246225,525.399041387,582,49407.9243792433,474.648663337
pr107_n1060_uncorr-similar-weights_03,55854.7703494428,55855.4184846867,55856.1273535482,103,55856.1273535482,238.136283998,223,55855.4184846867,583.715831335,343,55856.1273535482,266.887388061,463,55854.7703494428,126.428562411,583,55854.7703494428,225.603241017
pr107_n1060_uncorr-similar-weights_04,63958.5685239077,63958.5685239077,63959.0582363249,104,63958.5685239077,13.924001689,224,63959.0582363249,256.680299288,344,63958.5685239077,44.706659786,464,63958.5685239077,30.670438916,584,63958.5685239077,17.076162815
pr107_n1060_uncorr-similar-weights_05,69507.0486186859,69507.0486186859,69507.0486186859,105,69507.0486186859,0.546568623,225,69507.0486186859,1.570208431,345,69507.0486186859,0.563445352,465,69507.0486186859,0.700345572,585,69507.0486186859,0.878222142
pr107_n1060_uncorr-similar-weights_06,76772.0446157544,76772.0446157544,76772.0446157544,106,76772.0446157544,0.504743307,226,76772.0446157544,0.564527255,346,76772.0446157544,0.572770256,466,76772.0446157544,0.453153943,586,76772.0446157544,0.463703914
pr107_n1060_uncorr-similar-weights_07,84713.3427104163,84713.3427104163,84713.6511752129,107,84713.3427104163,0.53487235,227,84713.3427104163,0.533231112,347,84713.6511752129,460.685095855,467,84713.6511752129,249.111617425,587,84713.3427104163,0.441216675
pr107_n1060_uncorr-similar-weights_08,87820.6795468401,87820.6795468401,87820.6795468401,108,87820.6795468401,0.351279646,228,87820.6795468401,0.56183058,348,87820.6795468401,0.466763264,468,87820.6795468401,0.531186908,588,87820.6795468401,0.370025945
pr107_n1060_uncorr-similar-weights_09,104167.841749706,104167.841749706,104167.841749706,109,104167.841749706,0.370759617,229,104167.841749706,0.420809377,349,104167.841749706,0.412261689,469,104167.841749706,0.480943571,589,104167.841749706,0.426819677
pr107_n1060_uncorr-similar-weights_10,117568.759714584,117568.759714584,117568.759714584,110,117568.759714584,0.066570845,230,117568.759714584,0.06513098,350,117568.759714584,0.0618169,470,117568.759714584,0.06332898,590,117568.759714584,0.076615821
pr107_n1060_uncorr_01,47971.1756915362,47971.1756915362,47971.1756915362,111,47971.1756915362,0.063497704,231,47971.1756915362,0.068203697,351,47971.1756915362,0.068827073,471,47971.1756915362,0.052827375,591,47971.1756915362,0.058086928
pr107_n1060_uncorr_02,67004.5699226057,67004.5699226057,67004.5699226057,112,67004.5699226057,1.817120194,232,67004.5699226057,1.766737183,352,67004.5699226057,54.848253005,472,67004.5699226057,4.351864123,592,67004.5699226057,35.41913017
pr107_n1060_uncorr_03,80746.3404404315,80746.3404404315,80747.4194526444,113,80747.4194526444,39.191240954,233,80746.3404404315,0.587429292,353,80747.4194526444,398.170358731,473,80746.3404404315,1.002448921,593,80746.3404404315,0.501951919
pr107_n1060_uncorr_04,90832.6643627729,90832.6643627729,90832.6643627729,114,90832.6643627729,0.398635607,234,90832.6643627729,0.814884948,354,90832.6643627729,0.912195878,474,90832.6643627729,0.596936593,594,90832.6643627729,0.507587122
pr107_n1060_uncorr_05,94175.8549293796,94175.8549293796,94175.8549293796,115,94175.8549293796,0.285881223,235,94175.8549293796,0.346676028,355,94175.8549293796,0.406577582,475,94175.8549293796,0.426027856,595,94175.8549293796,0.385702958
pr107_n1060_uncorr_06,100104.617169513,100104.617169513,100104.617169513,116,100104.617169513,0.068258806,236,100104.617169513,0.060884293,356,100104.617169513,0.072988675,476,100104.617169513,0.069860766,596,100104.617169513,0.070444564
pr107_n1060_uncorr_07,105585.181254427,105585.181254427,105585.181254427,117,105585.181254427,0.361157212,237,105585.181254427,0.408736245,357,105585.181254427,0.416997835,477,105585.181254427,0.427076699,597,105585.181254427,0.430401019
pr107_n1060_uncorr_08,110425.330333322,110425.330333322,110425.330333322,118,110425.330333322,0.342973599,238,110425.330333322,0.330992192,358,110425.330333322,0.307175242,478,110425.330333322,0.384419384,598,110425.330333322,0.355176108
pr107_n1060_uncorr_09,120860.420230084,120860.420230084,120860.420230084,119,120860.420230084,0.372936511,239,120860.420230084,0.370353256,359,120860.420230084,0.37404932,479,120860.420230084,0.346308952,599,120860.420230084,0.390693745
pr107_n1060_uncorr_10,133025.399831837,133025.399831837,133025.399831837,120,133025.399831837,0.388133263,240,133025.399831837,0.45043691,360,133025.399831837,0.355692763,480,133025.399831837,0.368520708,600,133025.399831837,0.382855176
pr124_n123_bounded-strongly-corr_01,7511.60670445145,7511.60670445145,7511.60670445145,1,7511.60670445145,0.348392411,121,7511.60670445145,0.900482099,241,7511.60670445145,0.565225613,361,7511.60670445145,0.477362891,481,7511.60670445145,0.494195875
pr124_n123_bounded-strongly-corr_02,11892.2656591438,11892.2656591438,11906.531249219,2,11892.2656591438,2.141715403,122,11892.2656591438,0.646174745,242,11892.2656591438,0.862630998,362,11892.2656591438,0.975873476,482,11906.531249219,55.882633437
pr124_n123_bounded-strongly-corr_03,16728.4796192097,16728.4796192097,16730.7018759566,3,16730.7018759566,148.243550197,123,16728.4796192097,11.064599159,243,16728.4796192097,24.231342523,363,16730.7018759566,389.517540341,483,16728.4796192097,47.622051376
pr124_n123_bounded-strongly-corr_04,21488.0712307383,21488.0712307383,21488.0712307383,4,21488.0712307383,0.695807646,124,21488.0712307383,283.267962847,244,21488.0712307383,64.803464532,364,21488.0712307383,246.092767553,484,21488.0712307383,146.110958156
pr124_n123_bounded-strongly-corr_05,25489.4641087015,25489.4641087015,25489.4641087015,5,25489.4641087015,9.648395382,125,25489.4641087015,1.02767866,245,25489.4641087015,5.088856099,365,25489.4641087015,52.969481009,485,25489.4641087015,27.002914938
pr124_n123_bounded-strongly-corr_06,27131.5252593954,27131.5252593954,27131.5252593954,6,27131.5252593954,2.258654519,126,27131.5252593954,2.478218595,246,27131.5252593954,4.378406721,366,27131.5252593954,11.195156487,486,27131.5252593954,1.696482451
pr124_n123_bounded-strongly-corr_07,32544.2550781799,32544.2550781799,32544.2550781799,7,32544.2550781799,3.680386402,127,32544.2550781799,2.682678886,247,32544.2550781799,0.58516061,367,32544.2550781799,1.381463572,487,32544.2550781799,1.522194714
pr124_n123_bounded-strongly-corr_08,33868.6564707085,33868.6564707085,33868.6564707085,8,33868.6564707085,0.635485812,128,33868.6564707085,1.370424261,248,33868.6564707085,1.273336119,368,33868.6564707085,0.749115428,488,33868.6564707085,1.921256974
pr124_n123_bounded-strongly-corr_09,35296.6418946719,35296.6418946719,35296.6418946719,9,35296.6418946719,0.528713561,129,35296.6418946719,0.54787747,249,35296.6418946719,0.494477397,369,35296.6418946719,0.784793315,489,35296.6418946719,1.44911796
pr124_n123_bounded-strongly-corr_10,33367.4057128658,33367.4057128658,33562.9964679125,10,33367.4057128658,6.501036015,130,33562.9964679125,577.03522269,250,33367.4057128658,9.189641979,370,33367.4057128658,13.618379534,490,33551.1807220232,91.201997769
pr124_n123_uncorr-similar-weights_01,4610.73332336293,4610.73332336293,4610.73332336293,11,4610.73332336293,0.474833251,131,4610.73332336293,16.007736896,251,4610.73332336293,13.712629235,371,4610.73332336293,18.80110121,491,4610.73332336293,0.628357005
pr124_n123_uncorr-similar-weights_02,8089.37838131605,8089.37838131605,8089.37838131605,12,8089.37838131605,0.882143903,132,8089.37838131605,1.013834792,252,8089.37838131605,1.28272759,372,8089.37838131605,5.927689913,492,8089.37838131605,1.177801595
pr124_n123_uncorr-similar-weights_03,8529.82760083704,8529.82760083704,8529.82760083704,13,8529.82760083704,29.412383581,133,8529.82760083704,62.30650106,253,8529.82760083704,7.796939986,373,8529.82760083704,18.391489058,493,8529.82760083704,2.293917816
pr124_n123_uncorr-similar-weights_04,11338.8924705378,11338.8924705378,11338.8924705378,14,11338.8924705378,4.789498268,134,11338.8924705378,14.391438571,254,11338.8924705378,3.0981843,374,11338.8924705378,3.010361741,494,11338.8924705378,4.833358503
pr124_n123_uncorr-similar-weights_05,13314.5157320041,13314.5157320041,13314.5157320041,15,13314.5157320041,7.455269837,135,13314.5157320041,2.581393789,255,13314.5157320041,6.041071415,375,13314.5157320041,9.721615565,495,13314.5157320041,19.872120661
pr124_n123_uncorr-similar-weights_06,15448.3786285218,15448.3786285218,15448.3786285218,16,15448.3786285218,1.97221107,136,15448.3786285218,1.82514755,256,15448.3786285218,6.647887676,376,15448.3786285218,4.509416902,496,15448.3786285218,2.335351386
pr124_n123_uncorr-similar-weights_07,16853.6538019454,16853.6538019454,16853.6538019454,17,16853.6538019454,0.795249917,137,16853.6538019454,1.516355426,257,16853.6538019454,2.328769279,377,16853.6538019454,1.698500541,497,16853.6538019454,1.836157548
pr124_n123_uncorr-similar-weights_08,18587.8048989273,18587.8048989273,18587.8048989273,18,18587.8048989273,0.709399871,138,18587.8048989273,2.170093096,258,18587.8048989273,5.951027006,378,18587.8048989273,1.754023489,498,18587.8048989273,3.152081935
pr124_n123_uncorr-similar-weights_09,18809.3254671138,18809.3254671138,18809.3254671138,19,18809.3254671138,2.42328317,139,18809.3254671138,0.87305216,259,18809.3254671138,1.823384369,379,18809.3254671138,2.664642623,499,18809.3254671138,0.994803008
pr124_n123_uncorr-similar-weights_10,19430.972635542,19430.972635542,19430.972635542,20,19430.972635542,2.232699736,140,19430.972635542,5.442876517,260,19430.972635542,1.480163992,380,19430.972635542,5.689871819,500,19430.972635542,2.61387694
pr124_n123_uncorr_01,3201.2086421866,3205.03500195805,3221.35826504636,21,3221.35826504636,334.91763958,141,3201.2086421866,30.860629305,261,3205.03500195805,513.807682365,381,3221.35826504636,330.961023956,501,3201.2086421866,16.799070569
pr124_n123_uncorr_02,8708.83722486553,8708.83722486553,8708.83722486553,22,8708.83722486553,5.393747548,142,8708.83722486553,86.213266262,262,8708.83722486553,54.007273314,382,8708.83722486553,69.624869314,502,8708.83722486553,24.201228177
pr124_n123_uncorr_03,12382.7074118056,12397.041269071,12397.041269071,23,12397.041269071,153.747030662,143,12382.7074118056,0.921781214,263,12397.041269071,159.381811583,383,12397.041269071,189.248075212,503,12397.041269071,54.43212303
